Date;.*TracingAspect.*;
17.01.2015 00:00:23.808;5,565
17.01.2015 00:01:23.810;5,565
17.01.2015 00:02:23.812;5,565
17.01.2015 00:03:23.814;5,565
17.01.2015 00:04:23.815;5,565
17.01.2015 00:05:23.816;5,565
17.01.2015 00:06:23.818;5,565
17.01.2015 00:07:23.819;5,565
17.01.2015 00:08:23.821;5,565
17.01.2015 00:09:23.822;5,565
17.01.2015 00:10:23.824;5,565
17.01.2015 00:11:23.825;5,565
17.01.2015 00:12:23.826;5,565
17.01.2015 00:13:23.828;5,565
17.01.2015 00:14:23.829;5,565
17.01.2015 00:15:23.830;5,565
17.01.2015 00:16:23.832;5,565
17.01.2015 00:17:23.833;5,565
17.01.2015 00:18:23.835;5,565
17.01.2015 00:19:23.836;5,565
17.01.2015 00:20:23.838;5,565
17.01.2015 00:21:23.839;5,565
17.01.2015 00:22:23.840;5,565
17.01.2015 00:23:23.842;5,565
17.01.2015 00:24:23.843;5,565
17.01.2015 00:25:23.844;5,565
17.01.2015 00:26:23.846;5,565
17.01.2015 00:27:23.847;5,565
17.01.2015 00:28:23.849;5,565
17.01.2015 00:29:23.850;5,565
17.01.2015 00:30:23.852;5,565
17.01.2015 00:31:23.853;5,565
17.01.2015 00:32:23.855;5,565
17.01.2015 00:33:23.856;5,565
17.01.2015 00:34:23.858;5,565
17.01.2015 00:35:23.859;5,565
17.01.2015 00:36:23.860;5,565
17.01.2015 00:37:23.862;5,565
17.01.2015 00:38:23.863;5,565
17.01.2015 00:39:23.865;5,565
17.01.2015 00:40:23.866;5,565
17.01.2015 00:41:23.867;5,565
17.01.2015 00:42:23.869;5,565
17.01.2015 00:43:23.870;5,565
17.01.2015 00:44:23.872;5,565
17.01.2015 00:45:23.873;5,565
17.01.2015 00:46:23.875;5,565
17.01.2015 00:47:23.877;5,565
17.01.2015 00:48:23.878;5,565
17.01.2015 00:49:23.880;5,565
17.01.2015 00:50:23.881;5,565
17.01.2015 00:51:23.883;5,565
17.01.2015 00:52:23.884;5,565
17.01.2015 00:53:23.886;5,565
17.01.2015 00:54:23.887;5,565
17.01.2015 00:55:23.889;5,565
17.01.2015 00:56:23.890;5,565
17.01.2015 00:57:23.892;5,565
17.01.2015 00:58:23.893;5,565
17.01.2015 00:59:23.895;5,565
17.01.2015 01:00:23.896;5,565
17.01.2015 01:01:23.897;5,565
17.01.2015 01:02:23.899;5,565
17.01.2015 01:03:23.900;5,565
17.01.2015 01:04:23.901;5,565
17.01.2015 01:05:23.903;5,565
17.01.2015 01:06:23.904;5,565
17.01.2015 01:07:23.906;5,565
17.01.2015 01:08:23.907;5,565
17.01.2015 01:09:23.909;5,565
17.01.2015 01:10:23.910;5,565
17.01.2015 01:11:23.911;5,565
17.01.2015 01:12:23.913;5,565
17.01.2015 01:13:23.914;5,565
17.01.2015 01:14:23.916;5,565
17.01.2015 01:15:23.917;5,565
17.01.2015 01:16:23.918;5,565
17.01.2015 01:17:23.920;5,565
17.01.2015 01:18:23.921;5,565
17.01.2015 01:19:23.923;5,565
17.01.2015 01:20:23.924;5,565
17.01.2015 01:21:23.925;5,565
17.01.2015 01:22:23.927;5,565
17.01.2015 01:23:23.928;5,565
17.01.2015 01:24:23.929;5,565
17.01.2015 01:25:23.931;5,565
17.01.2015 01:26:23.932;5,565
17.01.2015 01:27:24.482;5,565
17.01.2015 01:28:24.484;5,565
17.01.2015 01:29:24.485;5,565
17.01.2015 01:30:24.487;5,565
17.01.2015 01:31:24.488;5,565
17.01.2015 01:32:24.489;5,565
17.01.2015 01:33:24.491;5,565
17.01.2015 01:34:24.492;5,565
17.01.2015 01:35:24.493;5,565
17.01.2015 01:36:24.495;5,565
17.01.2015 01:37:24.496;5,565
17.01.2015 01:38:24.498;5,565
17.01.2015 01:39:24.510;5,565
17.01.2015 01:40:24.512;5,565
17.01.2015 01:41:24.513;5,565
17.01.2015 01:42:24.515;5,565
17.01.2015 01:43:24.516;5,565
17.01.2015 01:44:24.517;5,565
17.01.2015 01:45:24.519;5,565
17.01.2015 01:46:24.520;5,565
17.01.2015 01:47:24.521;5,565
17.01.2015 01:48:24.523;5,565
17.01.2015 01:49:24.524;5,565
17.01.2015 01:50:24.526;5,565
17.01.2015 01:51:24.528;5,565
17.01.2015 01:52:24.529;5,565
17.01.2015 01:53:24.530;5,565
17.01.2015 01:54:24.532;5,565
17.01.2015 01:55:24.533;5,565
17.01.2015 01:56:24.535;5,565
17.01.2015 01:57:24.536;5,565
17.01.2015 01:58:24.537;5,565
17.01.2015 01:59:24.539;5,565
17.01.2015 02:00:24.540;5,565
17.01.2015 02:01:24.541;5,565
17.01.2015 02:02:24.543;5,565
17.01.2015 02:03:24.544;5,565
17.01.2015 02:04:24.546;5,565
17.01.2015 02:05:24.547;5,565
17.01.2015 02:06:24.549;5,565
17.01.2015 02:07:24.550;5,565
17.01.2015 02:08:24.551;5,565
17.01.2015 02:09:24.777;5,565
17.01.2015 02:10:24.779;5,565
17.01.2015 02:11:24.780;5,565
17.01.2015 02:12:24.782;5,565
17.01.2015 02:13:24.783;5,565
17.01.2015 02:14:24.784;5,565
17.01.2015 02:15:24.786;5,565
17.01.2015 02:16:24.787;5,565
17.01.2015 02:17:24.789;5,565
17.01.2015 02:18:24.790;5,565
17.01.2015 02:19:24.791;5,565
17.01.2015 02:20:24.793;5,565
17.01.2015 02:21:24.794;5,565
17.01.2015 02:22:24.796;5,565
17.01.2015 02:23:24.831;5,565
17.01.2015 02:24:24.832;5,565
17.01.2015 02:25:24.834;5,565
17.01.2015 02:26:24.835;5,565
17.01.2015 02:27:24.837;5,565
17.01.2015 02:28:24.839;5,565
17.01.2015 02:29:24.840;5,567
17.01.2015 02:30:24.842;5,567
17.01.2015 02:31:24.843;5,567
17.01.2015 02:32:24.844;5,567
17.01.2015 02:33:24.846;5,567
17.01.2015 02:34:24.847;5,567
17.01.2015 02:35:24.849;5,567
17.01.2015 02:36:24.850;5,567
17.01.2015 02:37:24.852;5,567
17.01.2015 02:38:24.853;5,567
17.01.2015 02:39:24.855;5,567
17.01.2015 02:40:24.856;5,567
17.01.2015 02:41:24.858;5,567
17.01.2015 02:42:24.859;5,567
17.01.2015 02:43:24.860;5,567
17.01.2015 02:44:24.862;5,567
17.01.2015 02:45:24.863;5,567
17.01.2015 02:46:24.865;5,567
17.01.2015 02:47:24.869;5,567
17.01.2015 02:48:24.871;5,567
17.01.2015 02:49:24.872;5,567
17.01.2015 02:50:24.874;5,567
17.01.2015 02:51:24.875;5,567
17.01.2015 02:52:24.876;5,567
17.01.2015 02:53:24.878;5,567
17.01.2015 02:54:24.879;5,567
17.01.2015 02:55:24.881;5,567
17.01.2015 02:56:24.882;5,567
17.01.2015 02:57:24.884;5,567
17.01.2015 02:58:24.885;5,567
17.01.2015 02:59:24.887;5,567
17.01.2015 03:00:24.888;5,567
17.01.2015 03:01:24.889;5,567
17.01.2015 03:02:24.891;5,567
17.01.2015 03:03:24.892;5,567
17.01.2015 03:04:24.894;5,567
17.01.2015 03:05:25.588;5,567
17.01.2015 03:06:25.589;5,567
17.01.2015 03:07:25.591;5,567
17.01.2015 03:08:25.592;5,567
17.01.2015 03:09:25.594;5,567
17.01.2015 03:10:25.595;5,567
17.01.2015 03:11:25.596;5,567
17.01.2015 03:12:25.598;5,567
17.01.2015 03:13:25.599;5,567
17.01.2015 03:14:25.601;5,567
17.01.2015 03:15:25.602;5,567
17.01.2015 03:16:25.604;5,567
17.01.2015 03:17:25.605;5,567
17.01.2015 03:18:25.606;5,567
17.01.2015 03:19:25.608;5,567
17.01.2015 03:20:25.609;5,567
17.01.2015 03:21:25.611;5,567
17.01.2015 03:22:25.612;5,567
17.01.2015 03:23:25.614;5,567
17.01.2015 03:24:25.615;5,567
17.01.2015 03:25:25.617;5,567
17.01.2015 03:26:25.618;5,567
17.01.2015 03:27:25.620;5,567
17.01.2015 03:28:25.621;5,567
17.01.2015 03:29:25.623;5,567
17.01.2015 03:30:25.624;5,567
17.01.2015 03:31:25.625;5,567
17.01.2015 03:32:25.627;5,567
17.01.2015 03:33:25.628;5,567
17.01.2015 03:34:25.630;5,567
17.01.2015 03:35:25.631;5,567
17.01.2015 03:36:25.633;5,567
17.01.2015 03:37:25.634;5,567
17.01.2015 03:38:25.635;5,567
17.01.2015 03:39:25.637;5,567
17.01.2015 03:40:25.638;5,567
17.01.2015 03:41:25.639;5,567
17.01.2015 03:42:25.641;5,567
17.01.2015 03:43:25.642;5,567
17.01.2015 03:44:25.644;5,567
17.01.2015 03:45:25.645;5,567
17.01.2015 03:46:25.647;5,567
17.01.2015 03:47:25.648;5,567
17.01.2015 03:48:25.650;5,567
17.01.2015 03:49:25.651;5,567
17.01.2015 03:50:25.652;5,567
17.01.2015 03:51:25.654;5,567
17.01.2015 03:52:25.655;5,567
17.01.2015 03:53:25.657;5,567
17.01.2015 03:54:25.658;5,567
17.01.2015 03:55:25.659;5,567
17.01.2015 03:56:25.661;5,567
17.01.2015 03:57:25.662;5,567
17.01.2015 03:58:25.664;5,567
17.01.2015 03:59:25.665;5,567
17.01.2015 04:00:25.666;5,567
17.01.2015 04:01:25.668;5,567
17.01.2015 04:02:25.669;5,567
17.01.2015 04:03:25.671;5,567
17.01.2015 04:04:25.672;5,567
17.01.2015 04:05:25.674;5,567
17.01.2015 04:06:25.675;5,567
17.01.2015 04:07:25.677;5,567
17.01.2015 04:08:25.678;5,567
17.01.2015 04:09:25.679;5,567
17.01.2015 04:10:25.681;5,567
17.01.2015 04:11:25.682;5,567
17.01.2015 04:12:25.684;5,567
17.01.2015 04:13:25.685;5,567
17.01.2015 04:14:25.686;5,567
17.01.2015 04:15:25.688;5,567
17.01.2015 04:16:25.689;5,567
17.01.2015 04:17:25.691;5,567
17.01.2015 04:18:25.692;5,567
17.01.2015 04:19:25.703;5,567
17.01.2015 04:20:25.704;5,567
17.01.2015 04:21:25.705;5,567
17.01.2015 04:22:25.707;5,567
17.01.2015 04:23:25.708;5,567
17.01.2015 04:24:25.709;5,567
17.01.2015 04:25:25.711;5,567
17.01.2015 04:26:25.712;5,567
17.01.2015 04:27:25.714;5,567
17.01.2015 04:28:25.715;5,567
17.01.2015 04:29:25.716;5,567
17.01.2015 04:30:25.718;5,567
17.01.2015 04:31:25.719;5,567
17.01.2015 04:32:25.721;5,567
17.01.2015 04:33:25.722;5,567
17.01.2015 04:34:25.724;5,567
17.01.2015 04:35:25.725;5,567
17.01.2015 04:36:25.727;5,567
17.01.2015 04:37:25.728;5,567
17.01.2015 04:38:25.730;5,567
17.01.2015 04:39:25.731;5,567
17.01.2015 04:40:25.732;5,567
17.01.2015 04:41:25.734;5,567
17.01.2015 04:42:25.735;5,567
17.01.2015 04:43:25.738;5,567
17.01.2015 04:44:25.740;5,567
17.01.2015 04:45:25.741;5,567
17.01.2015 04:46:25.742;5,567
17.01.2015 04:47:25.744;5,567
17.01.2015 04:48:25.745;5,567
17.01.2015 04:49:25.747;5,567
17.01.2015 04:50:25.748;5,567
17.01.2015 04:51:25.750;5,567
17.01.2015 04:52:25.751;5,567
17.01.2015 04:53:25.852;5,567
17.01.2015 04:54:25.854;5,567
17.01.2015 04:55:25.855;5,567
17.01.2015 04:56:25.857;5,567
17.01.2015 04:57:25.858;5,567
17.01.2015 04:58:25.859;5,567
17.01.2015 04:59:26.020;5,567
17.01.2015 05:00:26.021;5,567
17.01.2015 05:01:26.023;5,567
17.01.2015 05:02:26.024;5,567
17.01.2015 05:03:26.026;5,567
17.01.2015 05:04:26.027;5,567
17.01.2015 05:05:26.029;5,567
17.01.2015 05:06:26.030;5,567
17.01.2015 05:07:26.031;5,567
17.01.2015 05:08:26.033;5,567
17.01.2015 05:09:26.034;5,567
17.01.2015 05:10:26.036;5,567
17.01.2015 05:11:26.037;5,567
17.01.2015 05:12:26.038;5,567
17.01.2015 05:13:26.040;5,567
17.01.2015 05:14:26.041;5,567
17.01.2015 05:15:26.043;5,567
17.01.2015 05:16:26.044;5,567
17.01.2015 05:17:26.045;5,567
17.01.2015 05:18:26.047;5,567
17.01.2015 05:19:26.048;5,567
17.01.2015 05:20:26.050;5,567
17.01.2015 05:21:26.051;5,567
17.01.2015 05:22:26.053;5,567
17.01.2015 05:23:26.054;5,567
17.01.2015 05:24:26.056;5,567
17.01.2015 05:25:26.057;5,567
17.01.2015 05:26:26.059;5,567
17.01.2015 05:27:26.060;5,567
17.01.2015 05:28:26.061;5,567
17.01.2015 05:29:26.063;5,567
17.01.2015 05:30:26.065;5,567
17.01.2015 05:31:26.066;5,567
17.01.2015 05:32:26.068;5,567
17.01.2015 05:33:26.069;5,567
17.01.2015 05:34:26.071;5,567
17.01.2015 05:35:26.072;5,567
17.01.2015 05:36:26.073;5,567
17.01.2015 05:37:26.075;5,567
17.01.2015 05:38:26.076;5,567
17.01.2015 05:39:26.078;5,567
17.01.2015 05:40:26.079;5,567
17.01.2015 05:41:26.081;5,567
17.01.2015 05:42:26.082;5,567
17.01.2015 05:43:26.083;5,567
17.01.2015 05:44:26.085;5,567
17.01.2015 05:45:26.086;5,567
17.01.2015 05:46:26.088;5,567
17.01.2015 05:47:26.089;5,567
17.01.2015 05:48:26.091;5,567
17.01.2015 05:49:26.092;5,567
17.01.2015 05:50:26.094;5,567
17.01.2015 05:51:26.095;5,567
17.01.2015 05:52:26.096;5,567
17.01.2015 05:53:26.098;5,567
17.01.2015 05:54:26.099;5,567
17.01.2015 05:55:26.247;5,567
17.01.2015 05:56:26.249;5,567
17.01.2015 05:57:26.250;5,567
17.01.2015 05:58:26.252;5,567
17.01.2015 05:59:26.254;5,569
17.01.2015 06:00:26.255;5,569
17.01.2015 06:01:26.257;5,569
17.01.2015 06:02:26.258;5,569
17.01.2015 06:03:26.259;5,569
17.01.2015 06:04:26.261;5,569
17.01.2015 06:05:26.262;5,569
17.01.2015 06:06:26.264;5,569
17.01.2015 06:07:26.265;5,569
17.01.2015 06:08:26.267;5,569
17.01.2015 06:09:26.268;5,569
17.01.2015 06:10:26.270;5,569
17.01.2015 06:11:26.271;5,569
17.01.2015 06:12:26.273;5,569
17.01.2015 06:13:26.274;5,569
17.01.2015 06:14:26.276;5,569
17.01.2015 06:15:26.277;5,569
17.01.2015 06:16:26.279;5,569
17.01.2015 06:17:26.281;5,569
17.01.2015 06:18:26.282;5,569
17.01.2015 06:19:26.284;5,569
17.01.2015 06:20:26.287;5,569
17.01.2015 06:21:26.288;5,569
17.01.2015 06:22:26.289;5,569
17.01.2015 06:23:26.291;5,569
17.01.2015 06:24:26.292;5,569
17.01.2015 06:25:26.294;5,569
17.01.2015 06:26:26.295;5,569
17.01.2015 06:27:26.296;5,569
17.01.2015 06:28:26.298;5,569
17.01.2015 06:29:26.299;5,569
17.01.2015 06:30:26.301;5,569
17.01.2015 06:31:26.302;5,569
17.01.2015 06:32:26.304;5,569
17.01.2015 06:33:26.305;5,569
17.01.2015 06:34:26.306;5,569
17.01.2015 06:35:26.308;5,569
17.01.2015 06:36:26.309;5,569
17.01.2015 06:37:26.311;5,569
17.01.2015 06:38:26.312;5,569
17.01.2015 06:39:26.314;5,569
17.01.2015 06:40:26.315;5,569
17.01.2015 06:41:26.317;5,569
17.01.2015 06:42:26.318;5,569
17.01.2015 06:43:26.319;5,569
17.01.2015 06:44:26.321;5,569
17.01.2015 06:45:26.322;5,569
17.01.2015 06:46:26.324;5,569
17.01.2015 06:47:26.325;5,569
17.01.2015 06:48:26.326;5,569
17.01.2015 06:49:26.328;5,569
17.01.2015 06:50:26.329;5,569
17.01.2015 06:51:26.331;5,569
17.01.2015 06:52:26.332;5,569
17.01.2015 06:53:26.333;5,569
17.01.2015 06:54:26.335;5,569
17.01.2015 06:55:26.337;5,569
17.01.2015 06:56:26.338;5,569
17.01.2015 06:57:26.339;5,569
17.01.2015 06:58:26.341;5,569
17.01.2015 06:59:26.343;5,581
17.01.2015 07:00:26.345;5,581
17.01.2015 07:01:26.346;5,581
17.01.2015 07:02:26.348;5,581
17.01.2015 07:03:26.349;5,581
17.01.2015 07:04:26.351;5,581
17.01.2015 07:05:26.353;5,581
17.01.2015 07:06:26.354;5,581
17.01.2015 07:07:26.356;5,581
17.01.2015 07:08:26.357;5,581
17.01.2015 07:09:26.358;5,581
17.01.2015 07:10:26.360;5,581
17.01.2015 07:11:26.361;5,581
17.01.2015 07:12:26.363;5,581
17.01.2015 07:13:26.369;5,581
17.01.2015 07:14:26.371;5,581
17.01.2015 07:15:26.372;5,581
17.01.2015 07:16:26.374;5,581
17.01.2015 07:17:26.375;5,581
17.01.2015 07:18:26.377;5,581
17.01.2015 07:19:26.378;5,581
17.01.2015 07:20:26.379;5,581
17.01.2015 07:21:26.381;5,581
17.01.2015 07:22:26.383;5,581
17.01.2015 07:23:26.384;5,581
17.01.2015 07:24:26.385;5,581
17.01.2015 07:25:26.387;5,581
17.01.2015 07:26:26.389;5,581
17.01.2015 07:27:26.392;5,581
17.01.2015 07:28:26.393;5,581
17.01.2015 07:29:26.394;5,581
17.01.2015 07:30:26.396;5,581
17.01.2015 07:31:26.397;5,581
17.01.2015 07:32:26.399;5,581
17.01.2015 07:33:26.401;5,581
17.01.2015 07:34:26.402;5,581
17.01.2015 07:35:26.404;5,581
17.01.2015 07:36:26.405;5,581
17.01.2015 07:37:26.407;5,581
17.01.2015 07:38:26.408;5,581
17.01.2015 07:39:26.409;5,581
17.01.2015 07:40:26.411;5,581
17.01.2015 07:41:26.413;5,581
17.01.2015 07:42:26.414;5,581
17.01.2015 07:43:26.415;5,581
17.01.2015 07:44:26.417;5,581
17.01.2015 07:45:26.418;5,581
17.01.2015 07:46:26.420;5,581
17.01.2015 07:47:26.421;5,581
17.01.2015 07:48:26.423;5,581
17.01.2015 07:49:26.424;5,581
17.01.2015 07:50:26.426;5,581
17.01.2015 07:51:26.427;5,581
17.01.2015 07:52:26.428;5,581
17.01.2015 07:53:26.430;5,581
17.01.2015 07:54:26.431;5,581
17.01.2015 07:55:26.433;5,581
17.01.2015 07:56:26.434;5,581
17.01.2015 07:57:26.436;5,581
17.01.2015 07:58:26.437;5,581
